Stream,IQScore,CareerOutcome
Commerce,106.09008156471873,Psychology
Commerce,126.68037682962208,Computer Science
Arts,114.34302693262133,Social Work
Science,114.38421640063653,Writing/Author
Science,103.45394274007728,Psychology
Arts,126.7413161238489,Research Scientist
Commerce,108.28104659714944,Social Work
Arts,103.01370433947159,Psychology
Arts,131.83505343123088,Engineering
Science,111.04604657587129,Teaching
Arts,110.5054415897655,Psychology
Science,127.80234514184588,Computer Science
Arts,110.74237309938246,Social Work
Science,114.82773578217548,Social Work
Commerce,114.3952324687796,Teaching
Commerce,126.26273287143565,Computer Science
Science,124.2508795108184,Computer Science
Commerce,119.7345009598529,Data Science
Science,131.10185929828083,Engineering
Arts,105.73413113720459,Social Work
Commerce,101.18469612499621,Psychology
Commerce,99.8365729451019,Teaching
Arts,110.42859775216357,Writing/Author
Commerce,115.44945452364881,Data Science
Commerce,131.93213204250088,Research Scientist
Science,98.91779398788492,Teaching
Science,101.94692016149567,Social Work
Science,114.70077262145516,Social Work
Science,119.10836578731214,Engineering
Science,125.36013374928677,Computer Science
Commerce,113.63174419972933,Social Work
Science,114.89312716098817,Social Work
Commerce,108.99477619031674,Psychology
Commerce,117.22439334581561,Data Science
Arts,91.13681239271018,Teaching
Commerce,106.77070969986167,Social Work
Commerce,121.41584633749956,Research Scientist
Science,125.12895354878536,Research Scientist
Arts,106.60227616031705,Psychology
Arts,110.19682531966647,Social Work
Science,115.7301045065836,Computer Science
Arts,108.6461762772671,Social Work
Commerce,99.83128441581174,Social Work
Science,112.57788719491201,Teaching
Commerce,127.71371503830572,Engineering
Arts,128.92276615633207,Computer Science
Science,93.80717343614552,Social Work
Commerce,124.7202756246998,Computer Science
Science,104.13361212102485,Psychology
Commerce,108.54865116336072,Psychology
Arts,107.98439216332469,Social Work
Commerce,89.12125504426905,Teaching
Science,122.32219951874632,Research Scientist
Commerce,97.19091218784811,Social Work
Arts,128.516907058845,Research Scientist
Science,107.00076829498202,Teaching
Arts,112.9739749250016,Psychology
Arts,104.43208852315183,Social Work
Science,110.63261394924622,Social Work
Science,111.14048889960057,Social Work
Science,124.56423871130431,Research Scientist
Arts,110.66012047015896,Teaching
Arts,115.30727522915377,Computer Science
Arts,109.6635016599918,Psychology
Science,129.22421259135152,Research Scientist
Commerce,127.60059520538923,Engineering
Arts,127.68999832810832,Engineering
Science,100.84722792378999,Social Work
Science,108.64417787234464,Writing/Author
Commerce,118.43240455504723,Research Scientist
Science,126.41825750787314,Research Scientist
Commerce,142.01427122112992,Research Scientist
Arts,103.14091168192036,Teaching
Commerce,95.54904667339333,Social Work
Arts,113.63235862763656,Writing/Author
Science,123.3342964983733,Engineering
Arts,127.51214324048212,Engineering
Commerce,147.1820423090341,Data Science
Commerce,115.44225328142151,Research Scientist
Commerce,104.43227512848627,Teaching
Commerce,103.85885972864152,Social Work
Arts,136.49576679077938,Data Science
Science,126.02361096377105,Computer Science
Science,103.27465379236452,Psychology
Arts,108.89990521052732,Teaching
Commerce,120.89802200376432,Data Science
Arts,127.44821513946027,Engineering
Arts,104.51757109024119,Teaching
Commerce,107.5124339166877,Teaching
Arts,97.86380268232999,Writing/Author
Arts,102.39125298645958,Psychology
Arts,128.30356040070544,Engineering
Science,115.74909869321198,Computer Science
Commerce,114.60001991641428,Psychology
Science,116.6133898134601,Research Scientist
Arts,111.78648668476077,Social Work
Arts,121.254536827317,Data Science
Commerce,116.26737588344955,Data Science
Arts,102.9642864164291,Social Work
Arts,120.47182327536406,Engineering
Science,102.8762688214287,Teaching
Science,127.5082187425929,Computer Science
Commerce,119.89610174623489,Data Science
Commerce,95.7011613334073,Social Work
Science,132.75900131244515,Data Science
Science,126.18493568351579,Engineering
Arts,120.37671228140954,Computer Science
Arts,119.86849016702544,Research Scientist
Arts,115.3519831605926,Computer Science
Commerce,115.81343465691808,Research Scientist
Science,104.68015081981666,Social Work
Arts,125.55400337298391,Engineering
Science,119.20834414890062,Data Science
Science,126.3527795990594,Research Scientist
Arts,108.72383856348556,Writing/Author
Arts,109.96234356383566,Psychology
Commerce,119.88239982482226,Data Science
Science,110.64000792005183,Teaching
Arts,126.94224502917677,Computer Science
Commerce,105.6522978042165,Teaching
Commerce,125.92971704661288,Data Science
Science,128.2496136006214,Engineering
Arts,121.81141099702597,Research Scientist
Science,106.15327637155363,Psychology
Arts,122.70823603608666,Computer Science
Arts,118.8756599592249,Research Scientist
Arts,129.6164000555961,Data Science
Arts,128.32577433345486,Data Science
Arts,115.49536730665129,Engineering
Science,112.19603511452951,Teaching
Science,117.62072609710478,Research Scientist
Science,124.18792040378922,Computer Science
Commerce,109.35563250145823,Social Work
Science,127.36349548097246,Data Science
Arts,105.5786681784253,Teaching
Commerce,119.36919288630644,Computer Science
Commerce,102.98134103256393,Social Work
Arts,114.30465766935605,Social Work
Arts,128.57904360360712,Data Science
Commerce,112.96261461721059,Social Work
Science,100.57748278317293,Social Work
Commerce,115.86624033852581,Data Science
Commerce,95.49814455890956,Social Work
Commerce,109.43503379825859,Writing/Author
Arts,99.3102825183471,Teaching
Commerce,112.94665915070806,Writing/Author
Commerce,118.68009316061189,Engineering
Arts,91.17811124200614,Teaching
Science,119.12308200486733,Engineering
Science,130.5653594593839,Research Scientist
Commerce,122.16939415426268,Research Scientist
Science,120.38923358707247,Engineering
Science,110.95362518120025,Teaching
Commerce,107.07235513804619,Teaching
Science,115.65893919539124,Data Science
Commerce,110.40466088200792,Psychology
Science,130.50143071477441,Engineering
Commerce,132.82749556238434,Engineering
Science,117.53885631007145,Computer Science
Commerce,114.27794677100863,Teaching
Science,129.51453018698444,Engineering
Arts,103.22039397233064,Writing/Author
Science,123.24656702212634,Engineering
Commerce,120.38562918747675,Computer Science
Arts,111.3563296975997,Social Work
Science,94.93926142252198,Social Work
Commerce,105.17611172268671,Writing/Author
Science,110.6639353166533,Social Work
Commerce,98.6976250293021,Psychology
Science,112.78588785300501,Writing/Author
Commerce,118.29458702916385,Engineering
Science,120.56345580581754,Engineering
Arts,98.58237945928236,Psychology
Science,105.66858292728776,Social Work
Commerce,137.15077602731225,Research Scientist
Science,112.39315334425633,Social Work
Commerce,100.96837137927997,Teaching
Commerce,101.90818850480704,Psychology
Science,105.09019268696554,Psychology
Arts,114.32575471647446,Psychology
Commerce,107.19229628948989,Social Work
Science,133.01836541919445,Computer Science
Science,115.5196148593562,Engineering
Science,95.39562686142831,Social Work
Arts,109.21170558091674,Social Work
Arts,111.89090595474784,Writing/Author
Commerce,106.55709393621362,Psychology
Arts,103.6211755604812,Writing/Author
Commerce,111.71218419481202,Psychology
Commerce,124.16930474490846,Research Scientist
Science,118.26933073069019,Research Scientist
Commerce,117.53986726256683,Data Science
Commerce,118.93232597747514,Computer Science
Science,106.22110357686219,Writing/Author
Commerce,123.04439578056653,Data Science
Arts,121.71837941579811,Data Science
Commerce,119.34878979775726,Data Science
Arts,104.11521118759825,Social Work
Science,118.52633201108887,Data Science
Science,123.96176655080416,Research Scientist
Commerce,116.37234770071848,Computer Science
Science,100.50962982258277,Psychology
Science,117.15009986205123,Engineering
Science,98.92157075149214,Teaching
Commerce,128.5138548543946,Engineering
Commerce,115.4026160240936,Research Scientist
Commerce,117.10227923986238,Research Scientist
Science,117.96710856859787,Data Science
Commerce,112.67314380612795,Psychology
Commerce,119.93396235515924,Data Science
Science,111.07481559312265,Psychology
Science,126.66721806307058,Data Science
Arts,125.59930976507556,Research Scientist
Arts,118.85350904548193,Research Scientist
Science,121.58859386683208,Engineering
Arts,109.94278300390505,Social Work
Arts,96.01026896418881,Psychology
Arts,114.38350106635482,Social Work
Science,103.6771864522865,Teaching
Commerce,104.48224248023006,Psychology
Arts,107.85336526394138,Teaching
Science,120.52001730956171,Computer Science
Science,136.790709127033,Engineering
Commerce,109.71976806139354,Psychology
Commerce,119.30530117208431,Computer Science
Arts,113.5252693531958,Psychology
Commerce,112.0981804170121,Teaching
Science,110.67315598703547,Social Work
Science,120.69430245602186,Research Scientist
Science,113.20708118556595,Social Work
Commerce,114.93711697830987,Psychology
Science,116.75585986212923,Computer Science
Commerce,123.2482251625938,Research Scientist
Science,110.05039426944167,Teaching
Commerce,113.4251723742677,Writing/Author
Commerce,134.54086940822148,Computer Science
Arts,119.69213441562086,Computer Science
Arts,125.63586573794082,Data Science
Arts,110.25326844245762,Teaching
Arts,101.66042136783443,Writing/Author
Science,105.64860664970655,Social Work
Arts,118.53370265618976,Engineering
Arts,127.85535552317953,Computer Science
Commerce,128.1114059133878,Data Science
Science,116.56770317706935,Computer Science
Arts,121.67728723480118,Engineering
Science,108.5919366821982,Writing/Author
Science,113.97101371334088,Writing/Author
Commerce,126.10269873715538,Engineering
Commerce,119.25993232892975,Research Scientist
Science,112.57842536738187,Social Work
Arts,121.5845265913716,Engineering
Arts,129.8836350955523,Computer Science
Arts,110.03221916757548,Writing/Author
Science,120.88921136716456,Data Science
Arts,114.13701034584436,Psychology
Arts,123.23185468036692,Computer Science
Science,116.75616194564229,Computer Science
Science,112.88397644193141,Writing/Author
Science,119.19223087152889,Engineering
Commerce,108.76182809189771,Teaching
Science,109.48753740636106,Psychology
Commerce,110.21700134086223,Teaching
Science,132.7015408298983,Computer Science
Science,106.30133335723463,Teaching
Science,120.99510971866746,Computer Science
Commerce,111.90969310044981,Social Work
Arts,125.19084174691223,Engineering
Science,115.88229820608895,Engineering
Commerce,130.93812994741523,Research Scientist
Commerce,87.72156284584632,Psychology
Commerce,105.9652387694777,Psychology
Arts,98.22313427061833,Writing/Author
Arts,120.04956838479947,Computer Science
Commerce,115.77000078170089,Data Science
Arts,107.66955764052074,Teaching
Commerce,114.24495124741425,Writing/Author
Arts,135.73605397881047,Data Science
Science,127.08964960645093,Computer Science
Commerce,127.33456190954057,Computer Science
Commerce,104.9755718975888,Psychology
Commerce,115.45697960686921,Computer Science
Commerce,124.20453787968064,Data Science
Arts,133.87611554974643,Research Scientist
Commerce,102.08315501026595,Writing/Author
Science,110.77355535848184,Teaching
Science,125.42004301349242,Computer Science
Arts,123.78684879558347,Data Science
Arts,115.84022950507068,Computer Science
Science,111.96522060866133,Writing/Author
Arts,106.37826684759142,Writing/Author
Science,110.46901659775925,Social Work
Arts,117.55873530254738,Engineering
Science,120.50709530503592,Data Science
Arts,109.98576327940144,Social Work
Commerce,120.7424993832283,Research Scientist
Arts,124.66841079036459,Data Science
Science,123.47688546684141,Engineering
Science,121.23163534130758,Data Science
Commerce,112.25317863257649,Teaching
Arts,117.35678584219697,Computer Science
Commerce,117.14837594962674,Data Science
Arts,103.19508147323766,Psychology
Arts,113.69344302892893,Writing/Author
Commerce,115.10197353794248,Computer Science
Science,117.40908865827357,Research Scientist
Science,122.62750803650748,Computer Science
Science,116.84557874373179,Computer Science
Science,103.61181413411695,Writing/Author
Science,102.62358810944325,Writing/Author
Commerce,124.31279817656574,Data Science
Science,108.6635760369527,Psychology
Commerce,123.95929167744846,Engineering
Arts,117.59362358932952,Computer Science
Commerce,109.03592183300606,Teaching
Arts,112.77219878502248,Teaching
Commerce,92.85710749018008,Writing/Author
Commerce,118.5469458287735,Engineering
Arts,119.14497674532379,Computer Science
Arts,104.77969351382049,Teaching
Commerce,116.7944874655099,Computer Science
Arts,109.29282355623914,Teaching
Commerce,112.16227344038909,Psychology
Science,105.0201961983459,Writing/Author
Science,107.07953298484513,Teaching
Science,132.54463184660128,Engineering
Arts,107.73440476116275,Psychology
Science,118.47806915414246,Engineering
Science,111.50115323903759,Social Work
Commerce,112.06013546461563,Teaching
Arts,112.06827638189274,Teaching
Commerce,110.97635901663966,Writing/Author
Commerce,118.36826849171777,Computer Science
Arts,130.1334547482484,Computer Science
Science,122.13551081762363,Computer Science
Arts,112.49861879301187,Teaching
Science,125.35284118339666,Computer Science
Arts,108.97619099312587,Writing/Author
Science,115.0001044798616,Engineering
Science,108.99527945952899,Social Work
Commerce,127.20440233512227,Computer Science
